id,text,created_at,lang,source,retweet_count,reply_count,like_count,quote_count,conversation_id,hashtags,urls,mentions,media,geo,place_id,referenced_tweets,sentiment_score,subjectivity,emotion
7c3127c4-6d26-4c80-8bd9-6268b12dc2e9,North by however tend specific.,2024-10-18 17:15:30,fr,Twitter for iPhone,241,68,553,17,dc5ddfbe-3d3c-4ff4-9e08-13c17aec0b9c,"['decision', 'deep', 'produce', 'operation', 'special']","['http://www.horton-erickson.info/', 'http://www.burgess-little.com/']",[],['https://placekitten.com/408/708'],,,[],-0.04,0.07,joy
8158b5fc-b069-4a7b-8c7d-cf5ee6d24422,Medical inside according table.,2024-03-04 00:47:27,fr,Twitter for Android,387,198,271,52,d6641283-7c48-487c-9f25-e9f48c7b2d15,"['book', 'plant', 'class', 'form']","['http://kelley.com/', 'http://holland.info/', 'http://carson.biz/']",['john73'],"['https://dummyimage.com/137x738', 'https://dummyimage.com/792x713']",,fe1eb226-6db7-4c0f-83aa-88a563b2c195,['4993b08b-cd3d-4854-9183-556d411af59e'],-0.81,0.43,anger
4b60961c-0e11-4fea-9bac-8d8ca5e15aa9,For mission know firm.,2024-03-24 01:29:01,en,Twitter for iPhone,275,139,676,77,632f1718-f985-432c-80d5-bbcda4f5c9d4,['television'],['https://www.ellis.com/'],"['lisapatton', 'mitchellhale', 'staceyguzman']","['https://placekitten.com/185/658', 'https://www.lorempixel.com/419/778']",,,"['f91d69f0-21e5-48a3-83dc-06329c77da40', 'a998d80c-33ff-4449-b70f-e3a60a39e8ca']",-0.78,0.3,disgust
c53581e6-2c00-4eb3-ad6e-548177d3912a,Service establish from.,2024-03-04 09:12:10,es,Twitter Web App,410,93,288,89,02512886-8502-4396-b799-2dafdb551de4,['after'],"['http://lee.com/', 'https://ramirez-myers.net/']","['imcmahon', 'michaelreilly', 'newtonderek']",[],,,"['5d2ec73e-d074-4833-ae7d-84a9712e1542', '2a4466cb-95e2-4c57-9056-133fb94a0ac2']",0.76,0.93,fear
827e216a-7b5a-4ba0-ac83-45b435c626cb,Social common million produce whom establish of general.,2024-01-24 21:35:29,es,Twitter for Android,340,138,304,95,06662a64-1f05-4f25-b870-10110029a09c,"['fund', 'meet']","['https://www.mendoza.com/', 'http://www.summers.com/']","['williamspatricia', 'zacharyvaughn']",['https://dummyimage.com/723x275'],"('41.72059', '-87.70172')",,"['ac3e4d52-8ab2-4b90-bb09-be968cbe5fb5', 'd436642f-3abb-4348-b168-448a45e78dcc']",0.51,0.44,anger
6a5c169d-f5c7-4c99-a6f5-bbfb801a5b71,Moment cover sometimes car interview.,2024-10-22 07:22:56,es,Twitter for Android,422,193,243,65,60687c84-8924-43bb-afd5-53fe6f42a42e,"['how', 'whole', 'thought']","['http://peters.com/', 'http://ford-tran.com/', 'http://www.moody.com/']","['tinajones', 'jacksonblack']",['https://placeimg.com/586/326/any'],,65618fe8-96bd-4b57-9f70-6ad96213c074,"['eba90ffd-89ee-41ec-95fa-2a2f5a91f60d', '13293048-0bed-4062-933e-ec270e35eedb']",-0.43,0.64,fear
c6851139-d562-4a7f-8710-7ab98799e260,Next agent thing value market ahead.,2024-12-29 16:58:08,de,Twitter for Android,111,10,98,38,68296fba-342a-4fb9-9df0-c0be4b519b61,"['short', 'need']","['http://morrison-thornton.org/', 'https://drake-stevens.biz/', 'https://mitchell-roberts.info/']","['hluna', 'pbell', 'wendyhull']",[],,4ad8a5e5-f9e1-401f-b863-45eb0a4434de,[],0.94,0.54,sadness
ee45bc99-6bfc-49ab-adc9-6172f804ed40,Cover member keep concern girl reason.,2024-07-29 13:42:26,es,Twitter for Android,390,194,50,89,9a28094e-ec1f-4961-afda-2ed13261c3b0,"['surface', 'everything', 'white']",[],"['allenkathryn', 'daviswilliam']",[],"('34.95303', '-120.43572')",7a5afb39-7ed9-4de7-8901-90745babcafd,[],-0.35,0.18,fear
196d1b4b-753f-4126-a653-88a551ecc7de,Seem learn land movement candidate.,2024-09-07 00:02:00,es,Twitter for Android,126,184,402,70,8824f7e3-1e13-470f-8982-ac265131df69,"['military', 'whatever', 'say']",[],"['traciwall', 'malik09', 'pdickerson']","['https://dummyimage.com/834x645', 'https://placeimg.com/294/864/any']",,,['d69b4758-5457-4d51-9352-2dee3872c580'],0.32,0.78,disgust
6cf5da10-d9d7-4686-92d6-08bcc3266fde,Attention authority camera develop free.,2024-05-06 23:05:09,en,Twitter Web App,348,112,585,40,a8a6e964-901e-4f78-8f7e-712ac898ce57,"['itself', 'paper', 'hand']","['http://williams.com/', 'http://holmes-clark.com/', 'https://jefferson.org/']","['howardedward', 'masonjohn', 'lhansen']",['https://dummyimage.com/572x777'],"('38.54491', '-121.74052')",,[],-0.77,0.76,fear
51b73675-208f-4a18-a4c0-f8ca8bc74e3c,Remember option medical particular.,2024-04-15 21:16:15,de,Twitter for Android,386,139,562,91,c830a99f-98f1-43d8-943a-2367f8bc8dfe,"['one', 'series', 'staff']",[],"['joshuaherrera', 'stanleyallison', 'shawnramirez']",['https://placeimg.com/441/466/any'],"('46.09273', '-88.64235')",,"['bf27d71b-8ba2-48a2-8625-ab7727b0edd7', 'ac2ba66e-f559-4a46-9c16-61d99ff3e6bd']",-0.07,0.21,fear
925101f7-79e1-4237-ae4c-b410317cd959,Training wear pass source chance key structure.,2024-02-23 08:56:29,de,Twitter for Android,305,55,860,94,b94265cf-2024-4409-a5d0-fe4a72a4cc9f,"['idea', 'same', 'before', 'sport', 'may']","['https://www.mcclure.org/', 'https://davis.net/']","['derek65', 'ogarrison']",[],,,[],-0.36,0.5,disgust
13c24ce1-8c62-4666-a00e-a35ea41715ae,Subject mention everything beautiful room.,2024-11-26 10:05:36,fr,Twitter for iPhone,447,108,502,70,6556628d-c7f4-4cdb-b906-8ef1e33338e7,"['me', 'piece', 'question', 'appear']","['https://kennedy.biz/', 'http://santiago.biz/', 'http://ruiz-thompson.com/']",['aaronsherman'],[],,,['5e705305-b4a9-4923-ab6c-c9551a19e333'],-0.77,0.32,fear
c495bd6d-cb2e-48ed-92ba-da231192f024,Sometimes for indeed public.,2024-10-15 20:50:49,de,Twitter for Android,403,26,157,80,8f26c7aa-1465-4d64-a487-a6e7d437dc33,"['nice', 'catch', 'message']","['http://castaneda.com/', 'http://johnson.com/', 'https://dominguez-christensen.com/']","['allenchristina', 'nicolecardenas', 'walterlewis']",[],,,['9fa94809-33de-4ac4-a60f-7d3ca06dd5f7'],0.39,0.53,joy
07eeb1db-0df5-4c6f-96a1-2a647ea3d558,Staff approach popular until.,2024-08-16 11:49:17,de,Twitter for iPhone,41,188,55,27,373099c5-57fc-4afa-9135-506fe8bab44b,"['election', 'manager', 'decide', 'become']",['http://bennett-williams.com/'],[],['https://www.lorempixel.com/850/717'],,,[],0.41,0.1,joy
f61eae17-410b-42c5-8379-f421e6831fd9,Threat federal maintain positive.,2024-08-17 15:47:02,en,Twitter Web App,269,167,369,25,6c9664cb-671a-4f24-9dfb-0b3cee3f05db,"['expect', 'occur', 'sell']","['http://silva-hunt.net/', 'http://bryan.com/']",[],[],,,[],0.55,0.3,sadness
25cce3c2-1360-40b3-a0d9-2196c870763e,Notice issue over simple.,2024-04-26 00:51:52,es,Twitter for iPhone,228,192,3,26,6e2ba72f-5c1a-4ee7-89f2-e2dcba80c4f1,"['art', 'far', 'policy', 'let', 'view']","['http://butler-lutz.com/', 'http://www.day.com/']","['ijohnson', 'dduncan']",['https://placekitten.com/647/130'],,faf6e387-fc4f-47cc-bd0f-697cbbaf4e3a,"['8464cd1f-585a-45b9-a11c-2606f4e561d3', 'cb7298bb-6cc8-4af0-ac0d-6c0f8486990f']",-0.03,0.61,anger
dd36c08a-5b59-410f-8208-9c89275d9aaa,Buy same plan worker.,2024-07-15 16:57:51,de,Twitter for iPhone,270,63,437,79,278ce564-0512-4a30-aca3-44ac9a502f55,"['boy', 'head', 'strong', 'education', 'natural']",['http://www.gomez.com/'],"['grosario', 'lynnhogan', 'isaacrios']",[],,,"['31afa1af-17eb-4f38-8416-9966c49df46f', 'b09be5cb-a69c-44fa-bc11-ec3913804d55']",0.61,0.57,joy
dae8119b-d841-4d18-ad2a-028d33de8141,Prepare cold TV kind.,2024-06-17 11:02:41,de,Twitter Web App,360,76,89,91,6b596031-b608-44a6-9264-b937b794e2a9,"['inside', 'why', 'involve', 'your']",[],"['mary81', 'mooremario', 'lanestacie']",['https://placekitten.com/371/833'],"('45.53929', '-122.38731')",,"['effd9f50-61a1-4df1-aa35-3699386246c0', 'fc515415-08d6-47cb-960e-964e7791c756']",-0.02,0.15,disgust
88171943-b6a1-4c0d-b62b-909bda067c17,Machine collection Democrat born public man.,2024-09-02 17:27:38,en,Twitter Web App,185,8,301,37,bfd63ca6-1a8c-49b7-8a23-8bf8249ceabe,"['involve', 'out', 'president', 'age']","['https://www.pennington.com/', 'http://www.ward.com/', 'https://www.larson-pierce.com/']",['denisemullins'],[],,6a360622-512a-4d6f-8e07-5ca977310339,['8bd63340-ef99-42eb-8ec4-743d5cf55770'],-0.18,0.16,sadness
6f46f0da-2c3d-4c9c-8471-a6f06ddba732,Off final former response care sound continue.,2024-07-11 11:03:13,de,Twitter for iPhone,39,115,843,87,0322eb80-9951-490c-ab36-57362bf680f4,"['ahead', 'close']",[],['dwayne36'],['https://placekitten.com/482/365'],"('39.72943', '-104.83192')",,['e3191b52-fbde-445f-a983-b784e4f79690'],-0.53,0.77,anger
67059aca-5d44-4056-8884-9dff35a484f8,Teacher provide financial choice.,2024-01-20 11:44:04,de,Twitter for iPhone,469,67,677,44,c4c56e8e-b3b3-4855-8a7c-9ed4c1d781aa,"['claim', 'professional']","['http://www.wang.com/', 'http://cox.info/']",[],"['https://placekitten.com/990/2', 'https://placeimg.com/414/441/any']","('27.71809', '-82.35176')",64965392-e5ad-4c04-b9eb-9517254dad53,[],-0.42,0.79,anger
7ab3888a-c1da-4302-afaa-23c89431fa3e,Science movement compare later.,2024-11-28 06:56:58,en,Twitter Web App,288,89,640,86,079153f6-ca3f-4248-a967-82ae0edae90c,['effort'],[],[],"['https://placeimg.com/626/848/any', 'https://placeimg.com/90/599/any']",,04bfdf91-d99a-467e-b7cf-cff2fcd5d061,"['1651e3fd-ac67-49f5-8f6f-60fc4ad93e8f', '5e3d1544-b646-4ad5-8753-51dbbbf8108f']",0.01,0.85,disgust
53c542e0-a966-4cb8-90e8-117cfe1ed874,Student rest she owner.,2024-09-28 02:51:24,fr,Twitter Web App,57,22,614,16,0391e7c4-dfc6-4c0b-b289-729212fd5b03,"['technology', 'sometimes']","['https://www.smith-singh.com/', 'http://richardson.info/']",[],['https://placeimg.com/363/94/any'],,d893f8e8-983a-415f-bcb1-fc73d7755c3b,[],0.78,0.61,joy
6e37c836-e7a5-46c4-9ff3-72b9cf4e3750,Many far create people quality rate around.,2024-11-22 03:58:21,fr,Twitter Web App,31,112,491,90,5931c69a-9dab-40fd-95f3-5e526dfd5e70,"['green', 'animal']","['https://www.robinson-cantu.com/', 'http://www.bryant.com/', 'https://www.heath-brown.com/']",[],"['https://dummyimage.com/738x791', 'https://placeimg.com/372/110/any']",,,[],0.57,0.16,sadness
32c0d908-a4b4-40c5-935f-c321bc411883,Happen painting position.,2024-11-23 09:41:47,de,Twitter Web App,424,30,204,83,ed8b7f4c-18cb-48b1-9ef3-88088b045166,"['back', 'situation', 'entire']","['http://miller.com/', 'http://www.oneill-butler.com/', 'http://www.vargas.net/']","['john98', 'anthonyjones', 'vjohnson']","['https://www.lorempixel.com/816/8', 'https://dummyimage.com/174x924']","('39.09112', '-94.41551')",,['1a5302b5-34e1-4d89-8fee-b3e466953504'],-0.88,0.96,sadness
597f2ad9-7803-4c1f-b673-6680dfacdfee,Economic but southern think follow.,2024-09-30 02:33:42,de,Twitter Web App,280,198,99,22,913c56f9-319b-4f02-b682-44f6a5834be4,['station'],"['https://miller-hall.info/', 'https://www.montoya.com/', 'https://howell-cabrera.net/']",[],"['https://placeimg.com/974/578/any', 'https://www.lorempixel.com/438/210']",,308a2b2f-7297-4218-a677-e925627d7f47,"['a6668979-696f-4e1c-ae70-3442d14d1f52', '82c9d221-d848-4068-8c17-35b5c2bf4509']",0.54,0.98,joy
4ec5904a-c840-4117-9498-57429ef8c6ae,Purpose on stay staff money whatever town such.,2024-08-24 13:09:45,es,Twitter for iPhone,462,60,26,64,83fdf9ea-25df-4805-b1f6-f1689163bba7,"['those', 'song']",['https://cummings-webb.info/'],['briangonzalez'],['https://placekitten.com/81/135'],"('45.16024', '-93.08883')",,[],-0.48,0.65,joy
cca75be4-0d30-413d-a32b-66c4201dbe97,Option operation story charge of site.,2024-11-13 03:50:21,de,Twitter Web App,258,53,211,69,f49afcd0-83d0-4ba8-81dd-082c8f6bddc8,"['office', 'later']",['https://johnson.biz/'],"['mark17', 'franktimothy', 'emily05']",['https://www.lorempixel.com/805/374'],,,['2bffca1a-9c3e-4e4c-8447-852c28c9f52b'],-0.36,0.79,anger
5e41d362-6815-450a-aeb9-67688d3db3ae,Decade accept above hour hear vote human social.,2024-06-26 10:56:07,es,Twitter for Android,103,188,174,88,0b472eb8-4685-4ea3-b253-7547a4ad2e5c,"['meeting', 'know', 'table', 'general']",['https://payne.com/'],"['spineda', 'brandon56']","['https://dummyimage.com/171x952', 'https://placekitten.com/616/669']",,,"['6c159dc7-7dee-4d5e-aa19-5db693cf84e0', '40c18496-00e0-4aea-9d51-7e459282eabf']",-0.22,0.78,joy
cee97604-859b-46a0-b454-19089a9d8f6a,Fall consumer student structure.,2024-08-23 18:22:37,fr,Twitter for Android,293,150,653,81,173ed617-14d2-461a-85d9-5bbfc62e3887,['use'],"['http://white.biz/', 'https://www.santos.com/', 'https://www.ferguson.info/']",['markhendrix'],['https://placeimg.com/824/775/any'],,,"['f6efd7ff-e596-48fb-aad7-c3bac5df5419', 'd3e79464-488a-46ea-bcb4-cbc48d2e33ac']",-0.12,0.27,sadness
a4a8996a-7949-49a2-b78d-a86c578d7631,Recognize sport list sister.,2024-11-29 08:55:54,de,Twitter for Android,274,176,298,41,2020d88f-647b-49df-aa3d-fb5216dc00a3,['talk'],"['https://callahan-ramirez.net/', 'https://www.tran.org/', 'http://www.mitchell.com/']","['thomashall', 'sharon63']","['https://placeimg.com/347/347/any', 'https://placekitten.com/118/58']","('26.18924', '-98.15529')",ceb6eb93-3118-434d-92b8-2d18b23e1117,"['8904a327-5004-455a-8e2c-78142288326c', '15d543e4-c5b3-43b1-8049-7913976f2862']",-0.2,0.93,anger
7eff50a0-bd3c-4c44-822c-ee28a2e90118,Model money glass including car family.,2024-10-01 07:05:12,de,Twitter for Android,76,89,1000,90,418fed22-79b7-46f0-8e95-a4b33ed57724,['now'],[],[],['https://dummyimage.com/140x522'],,dca80839-3700-4e77-a509-ada1851ca1eb,['0679ba4d-92a4-4d44-b8d4-f74e68ced94e'],0.82,0.47,joy
aa92a371-56f3-463d-bc52-cc97958deca4,Around truth describe compare exist them risk.,2024-03-10 23:33:39,en,Twitter Web App,84,181,83,14,0e3f2d05-db3c-47a3-b992-8a4879c68930,"['us', 'fine', 'successful', 'body']","['http://herrera-jones.info/', 'http://hudson-valdez.com/']",[],['https://www.lorempixel.com/1008/350'],,,"['34ebe580-c403-4dd7-b030-33187cc48d3b', 'f2777c47-07d5-418a-a393-473f79087966']",-0.46,0.86,joy
9e4ee7a5-d413-4498-9a88-393377550a5c,Great give real risk good.,2024-01-08 05:05:25,de,Twitter for Android,167,156,484,97,091f1171-a003-42b4-8c3b-b96c2d91dbdb,"['ok', 'front', 'trade', 'say', 'blood']",['https://www.peterson-hayden.biz/'],"['jose50', 'michaelwoodard', 'pallen']","['https://www.lorempixel.com/506/224', 'https://www.lorempixel.com/209/645']",,,[],0.46,0.3,anger
7952731c-f06c-48a9-aacd-625a9e5952d4,Kitchen community success sea discussion able me ago.,2024-09-08 02:40:57,fr,Twitter for iPhone,437,161,864,45,fef5f9cf-fb39-4620-bebc-248d61ff5a30,['meet'],"['https://www.lucas-duran.com/', 'https://www.davis-montgomery.info/', 'http://robinson.com/']","['kyle21', 'ymiller', 'katherine80']",['https://dummyimage.com/992x238'],"('41.84364', '-87.71255')",,['8cb5df38-f2d2-40b5-a156-1fd812651fae'],-0.32,0.14,sadness
c66e9f44-8457-4f59-b9ba-44f7714b0f00,Network us interesting miss operation authority.,2024-07-26 18:52:42,de,Twitter for Android,266,109,118,71,7e7c0254-2f26-4452-b76f-5627249074e5,['rich'],"['https://carter.info/', 'https://becker-hamilton.com/', 'http://www.schneider.org/']",['coxlindsey'],"['https://dummyimage.com/628x834', 'https://placekitten.com/219/427']",,4250fc5a-f1ff-4a0b-997b-e8fe4775b8ce,"['041a67d4-6c1f-45bf-8734-144ebb15e052', '5fbe91f7-22c3-4265-885d-39e9028b2972']",0.64,0.33,disgust
53e6a350-23ab-4207-b308-0956371941e8,Easy Congress decision prepare entire.,2024-10-28 17:46:47,es,Twitter Web App,226,42,315,61,6082f035-fa6e-4e27-99dc-8a261b682a03,"['year', 'without', 'main', 'audience']","['http://christensen.com/', 'http://www.ortega-brown.com/']","['tracey25', 'chamberskatherine']",['https://placekitten.com/136/859'],,,['7fa7ffcb-43c1-4b61-b175-b4d66d076970'],-0.38,0.35,fear
9e010e63-1456-44cd-ac00-384436d86920,Best partner receive service option specific.,2024-03-18 06:11:03,de,Twitter for Android,59,157,803,74,4f9254e7-e2a3-4bce-9f39-65cd368bc55d,"['professor', 'modern', 'cause', 'imagine', 'example']",['http://miller-horn.info/'],"['vdelgado', 'cpatton', 'qharris']",[],,,['3aa32bab-82d6-4cfd-9081-d9777ec023c1'],-0.18,0.75,sadness
8048bf5b-7148-436b-8ac7-a5c56f5a823e,Door green fact other say same.,2024-01-19 13:10:27,es,Twitter for iPhone,348,35,407,73,56ec5bbb-880e-447b-8f92-36f3d4f840b6,['wait'],['https://kent.com/'],"['wlee', 'stefaniepowell', 'pbailey']",[],"('41.48199', '-81.79819')",3b51aa03-1559-4af3-827c-9c7e1a17ebd4,['59275a7e-15c8-4b93-bc03-f07f39998f31'],0.15,0.45,anger
b40a3f41-dffb-4bc0-baf7-be960f1507a2,Next forget various cut attention final enough.,2024-12-15 08:53:46,en,Twitter Web App,105,200,482,85,69f89537-7a0f-4b03-a2b4-bac89dc60222,['next'],[],"['fostercurtis', 'allenkelly']","['https://www.lorempixel.com/789/292', 'https://dummyimage.com/332x1019']",,,"['23686526-7b65-4ef5-97c0-9c469b21b829', 'c25d40d5-5c29-4e19-885b-88ba4f73a256']",-0.67,0.43,sadness
fab8fe75-58ec-4c45-8637-378816faef16,More these bag reason message.,2024-05-24 16:52:47,de,Twitter Web App,367,52,500,90,f438c3a3-12a7-4237-b883-bdb225e4ebe6,"['story', 'question', 'very']","['https://www.smith.com/', 'https://www.morgan.com/', 'http://hawkins.biz/']","['jefflewis', 'alex94']",[],,,['d755800d-9158-4cd5-9b47-be4dcf7b7156'],-0.59,0.39,disgust
3eef6a53-12f2-4aad-954a-3039b8e20c63,Response check sound base.,2024-09-13 15:23:01,en,Twitter Web App,298,52,916,53,25aacfb7-7add-49d1-af65-f86f64a15032,"['book', 'teacher', 'explain', 'particularly', 'small']",[],[],['https://placeimg.com/506/847/any'],,,['93506d42-ef52-4238-a39d-ae924d34562f'],0.25,0.42,joy
6793d1b3-e4b7-487d-8b7e-cda9f87def75,Offer against Mr sense rather low just.,2024-08-01 23:55:33,en,Twitter for Android,250,15,676,86,0b7c624b-8cac-493d-832b-7e704d00d3ec,"['upon', 'service']","['https://www.morris-gomez.com/', 'https://smith-baker.com/', 'https://www.evans-bell.com/']",[],"['https://www.lorempixel.com/908/1013', 'https://www.lorempixel.com/130/485']",,,['1625f2f4-4334-4d8a-8b4b-719555cd7c5e'],0.9,0.76,disgust
95a7c21e-1623-4bbf-acae-b4363fa89bef,Way owner player can affect.,2024-01-07 19:45:27,de,Twitter for Android,46,145,271,95,0d14bf1d-5e62-4e84-af1a-43073a99c1f1,['world'],"['https://porter.com/', 'http://www.buchanan.biz/']","['nicholsdevon', 'karenstewart', 'stephanie35']",['https://placeimg.com/746/710/any'],,,[],0.23,0.4,anger
089ded64-d8f7-4f5b-af6b-5736bd05a595,Call church field.,2024-03-10 16:31:14,es,Twitter Web App,460,89,93,68,60261ce1-a43a-459f-b6db-1eb7a565e60e,"['body', 'four', 'least', 'despite']",[],[],[],"('29.84576', '-90.10674')",,[],-0.34,0.97,anger
8366b921-426e-488a-917d-30b656f3b976,Member project heart body.,2024-08-14 06:05:47,de,Twitter for Android,261,136,657,36,a2fb0d31-4225-4fab-bbd0-9418a6f1fa89,"['happy', 'traditional', 'mother']","['http://www.davis.com/', 'https://macias-nguyen.info/', 'https://www.hunter-warren.com/']","['kelsey73', 'cjones', 'samuelchambers']","['https://placeimg.com/544/597/any', 'https://placekitten.com/434/382']",,6dedcb66-3da4-4d47-b0fc-7dd112458d58,"['87a7c56f-4064-49fd-9d9d-4cc208405f0c', 'f3f90473-65ed-44b3-9a2f-c7cbc52dbc7c']",0.21,0.35,fear
0cd710b1-76a3-446e-a97f-4fe163f6d15f,Ability network live cover hope nothing environmental.,2024-05-17 19:28:26,es,Twitter for iPhone,228,71,557,54,c480495b-64ce-46fc-b851-d97d79a3f326,"['though', 'course']",['https://spencer.com/'],"['msmith', 'austinhughes', 'brookewilson']","['https://www.lorempixel.com/139/610', 'https://placeimg.com/651/152/any']",,,"['7105db4a-744d-4850-af73-3de31af581e9', '8009f675-2f44-4664-a08b-99f763b6f4d4']",-0.96,0.81,joy
2d53ea1e-7c4f-4b56-abca-c28738d87a48,Structure to eight enter.,2024-01-31 13:11:59,en,Twitter Web App,414,152,396,1,5a7c97f9-5369-401d-8900-2b24ed5e2bf1,"['energy', 'hundred']","['http://www.serrano-martin.net/', 'http://krueger.com/']","['mcclureandre', 'lucasjo']","['https://dummyimage.com/107x637', 'https://dummyimage.com/467x219']",,78665782-6943-4cfa-9217-f5c2459ea15b,"['b7a82722-4504-495d-8ffa-ad4e751de00f', 'a9b1b2cf-55e0-4aab-89c3-683fe322ca30']",0.44,0.97,disgust
d121d30e-33c0-4f6b-a516-dfa3291c6405,Real push although instead.,2024-11-15 11:13:15,fr,Twitter for iPhone,28,137,189,66,6e37a174-12b1-4375-85ff-dc203232c2bd,"['thought', 'woman', 'low']","['https://www.spencer.com/', 'http://ochoa.net/', 'http://www.payne.org/']","['benjaminingram', 'anna18', 'heather51']",[],,,['b2744834-fca4-40a9-adc5-e6536adc3a85'],0.6,0.77,joy
9b590ee4-7039-4630-825c-49f4b3403335,The peace should when eight.,2024-04-15 16:24:14,de,Twitter for iPhone,232,43,379,13,5144ce1c-c561-4fd3-bf71-3d004af2bc48,"['there', 'minute', 'development', 'reach']",[],"['benjamincalhoun', 'reynoldstroy', 'barbarawells']","['https://placeimg.com/828/326/any', 'https://placeimg.com/493/894/any']",,,"['6ab3276b-4008-4444-a6b1-3de4bcbd3960', 'ce398527-5825-46ab-895e-e5ab49ea98fd']",-0.82,0.02,anger
24912bcf-75fa-4bff-bca2-404a527358ab,Particularly training successful nation at without write.,2024-05-15 04:14:11,fr,Twitter for Android,67,82,906,3,4c7c4356-6c8e-4a64-8e1b-8862b6502226,"['participant', 'thousand']",[],"['jacqueline72', 'umartin', 'estradasally']",[],,,[],0.41,0.7,fear
4f731889-5fde-419b-ac94-9498c0ada894,House easy everybody partner TV speech.,2024-06-22 03:13:31,es,Twitter for Android,262,180,390,48,53d9a8f8-8177-4357-9b3a-ec0575c9ea46,"['all', 'such']","['https://singh.org/', 'http://www.jones-lee.com/', 'http://www.hudson.com/']",[],['https://www.lorempixel.com/801/938'],,,['9b3f85b8-4651-453c-9b3f-1a66405b85cd'],0.82,0.21,fear
fcca9d50-398e-4d74-93f0-1fa8a4d5769d,Than especially information son stock major.,2024-04-25 04:21:44,de,Twitter Web App,212,74,378,18,c50b9c72-76ba-421c-a6e3-d8e9a4a1e511,"['that', 'nearly', 'high', 'whatever', 'color']","['https://dixon-bennett.com/', 'http://lin.net/']",[],['https://placekitten.com/925/873'],"('33.50921', '-111.89903')",,['0aac99d2-4f95-44f6-a324-5dc45ef7cdba'],0.53,0.72,anger
2ca37d3c-4a33-4626-a691-3d1cb3e215d0,Product their just check however state place sit.,2024-06-29 07:11:54,fr,Twitter for iPhone,233,74,191,6,b8e38762-7c8a-4ed0-a165-d866d6869b06,"['fast', 'we']","['https://www.rios-herrera.com/', 'https://www.reed-dean.com/', 'http://www.moreno.biz/']",['gina63'],[],"('41.72059', '-87.70172')",,"['37dbcd5c-2c38-4385-8808-f1df565741b4', 'bc7e0bb2-1e9f-4164-a8af-f7588d063a73']",0.11,0.29,fear
2c1a1571-661b-4bfb-b4ff-fe1ca31a0041,Relate scientist central data.,2024-04-06 10:29:27,fr,Twitter for Android,288,146,456,85,295aa21e-b335-443a-b800-aa106c1b5941,['senior'],[],"['tammymartinez', 'pricetony']","['https://placeimg.com/721/195/any', 'https://placeimg.com/712/136/any']",,5c9cfe6b-6c8d-4c3c-9d13-ed1369d7d40c,['282c313f-7f4f-4fa4-bf77-b2d6a75a247b'],0.31,0.37,sadness
dfdf02a5-e392-4bb5-8658-ab9a9375058d,Life she impact clearly already play.,2024-01-04 13:51:34,de,Twitter for iPhone,29,68,45,7,d31ed765-9b84-4cbd-bbbf-e0ada7d98ad0,['course'],[],['bjohnson'],[],,,['05111143-eaa4-4bf0-850d-afb7b04972bb'],0.04,0.32,anger
ffdf14f6-8eee-4c7e-a438-c6b40ae10ce3,Not form money center kid garden.,2024-05-26 14:51:22,fr,Twitter for Android,286,131,269,25,25607917-3bcf-4b47-a657-aae311288dc9,"['do', 'condition', 'challenge']",['http://www.pearson-davis.com/'],"['rebecca43', 'blake05', 'joankramer']","['https://dummyimage.com/286x614', 'https://www.lorempixel.com/281/402']","('39.96097', '-75.60804')",,[],-0.28,0.79,joy
f898649b-7b01-4293-9b05-c5e1d06fb6ec,Him keep new me answer mother official.,2024-01-06 14:35:34,de,Twitter for iPhone,236,173,450,34,7ff8c937-3409-4ed2-a379-8b8c73e6feb9,"['condition', 'owner', 'cell']",['https://www.smith-riley.info/'],"['daniel13', 'tyrone60', 'nancy24']",['https://www.lorempixel.com/616/543'],,,[],-0.6,0.33,sadness
1990df2e-e1ab-4b98-b455-b8768143b107,Building policy PM least walk network process course.,2024-08-19 09:51:27,fr,Twitter Web App,344,24,476,96,93b7661d-6934-4dda-9de1-368d5f0c9ac9,"['safe', 'nor', 'step', 'whether']",[],['rosariorussell'],[],"('42.24113', '-88.3162')",,['c75c7f0d-8230-43cf-8698-4358f5dfba81'],-0.69,0.56,sadness
80638dee-4fbd-42ad-a599-98840f054cf3,Brother research grow ok administration teacher guess.,2024-07-27 22:38:10,en,Twitter for Android,413,34,269,100,834c3b01-b2cc-452b-9319-f10114bd9521,"['water', 'during', 'experience', 'spend']",['http://berger.com/'],"['simskelly', 'gallegostravis']","['https://placeimg.com/224/844/any', 'https://dummyimage.com/387x628']",,,"['927d4b01-64f4-4fdc-a96c-110f379beabe', 'bd01b54d-80e7-46bf-8405-b9014788dfbf']",0.07,0.2,anger
3d4bf327-9ba6-4ee9-aaf3-db67025c431b,Both sense budget ahead end structure.,2024-01-05 12:12:31,de,Twitter Web App,157,192,231,20,696081eb-362d-46e1-8bd1-387524cd1542,"['college', 'audience', 'site', 'know', 'room']",['http://wagner-martinez.com/'],"['uaguirre', 'oconnellsabrina', 'jared09']",['https://placeimg.com/117/848/any'],,6030c607-6b41-4a29-80ad-54a5ffcd6e45,[],0.72,0.21,fear
